"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS"
2023-06-05,0,1.2699337137434e-09,1.68821867596591e-09,2.1347662526594e-10,1.32400446162251e-09,7.39811434335991e-10
2023-06-05,1,1.14877152235238e-09,1.96150562459252e-09,2.53111281933727e-10,1.07990627551402e-09,7.16117387611348e-10
2023-06-05,2,1.05873754208119e-09,2.16464779434489e-09,2.84483658852253e-10,8.71885341702239e-10,7.0293149079248e-10
2023-06-05,3,1.02685193681396e-09,2.30706675985459e-09,3.10586889540332e-10,7.35721983335935e-10,8.11224143415501e-10
2023-06-05,4,1.00995645180291e-09,2.42725706200986e-09,3.32532890112702e-10,6.37546682114021e-10,9.01702157385387e-10
2023-06-05,5,9.86452142193173e-10,2.51720000399303e-09,3.50061618581421e-10,5.55255508238872e-10,9.09933794979167e-10
2023-06-05,6,9.69530566941046e-10,2.56567744827407e-09,3.62123803165915e-10,4.94789931249073e-10,9.87235626581651e-10
2023-06-05,7,9.52133261122867e-10,2.57470689213335e-09,3.66666030870988e-10,4.43098058244829e-10,1.11027953497711e-09
2023-06-05,8,9.35358124287688e-10,2.55387799796836e-09,3.65612012886984e-10,3.95077137671507e-10,1.13100362408858e-09
2023-06-05,9,9.2300039833404e-10,2.50761855724591e-09,3.60996121884227e-10,3.41520006719165e-10,1.26827648383454e-09
2023-06-05,10,8.93295160064866e-10,2.44523046255551e-09,3.5524408414922e-10,2.93593843680995e-10,1.29785748814726e-09
2023-06-05,11,8.53005610590429e-10,2.36242958528976e-09,3.45943912405389e-10,2.54857024373223e-10,1.06375019903737e-09
2023-06-05,12,7.93306864643739e-10,1.39507050356258e-09,2.05044745071881e-10,2.1446318332341e-10,7.78419328995028e-10
2023-06-05,13,8.02198862892567e-10,7.92071519484239e-10,1.14700998699035e-10,1.77717299210123e-10,5.23398768770278e-10
2023-06-05,14,8.57719673064139e-10,6.54134080235735e-10,9.24451765138556e-11,1.63038360589951e-10,4.0468287054729e-10
2023-06-05,15,1.30238364537405e-09,7.55493223536519e-10,9.14385026029585e-11,8.09635192222657e-10,4.6161066635797e-10
2023-06-05,16,1.4615579857491e-09,7.29746874039705e-10,8.51050133143794e-11,7.34165506166562e-10,4.62654053956513e-10
2023-06-05,17,1.5434235001166e-09,7.09017899946929e-10,8.05437383455399e-11,6.96146473799786e-10,4.50006892860344e-10
2023-06-05,18,1.64080804498923e-09,7.14237391452599e-10,7.93326515591275e-11,7.74501462963428e-10,4.42483355511669e-10
2023-06-05,19,1.61569413403839e-09,7.49470319139078e-10,8.33949437284431e-11,6.84394985128733e-10,4.61686494590552e-10
2023-06-05,20,1.55650636823879e-09,7.83044906693675e-10,8.79572109591109e-11,6.14104156415607e-10,4.50706694188341e-10
2023-06-05,21,1.50528933762217e-09,8.19319445621858e-10,9.2019905584273e-11,5.6014215488176e-10,4.31165547709611e-10
2023-06-05,22,1.50442691637664e-09,1.01853014911057e-09,1.14814928398044e-10,5.5400833920416e-10,4.52218346103095e-10
2023-06-05,23,1.43304990096738e-09,1.40539213600022e-09,1.69703209818017e-10,4.88795448561063e-10,4.15506962170298e-10
2023-06-06,0,1.36954858565019e-09,1.79487313900495e-09,2.25046398183437e-10,4.39838443444529e-10,5.31367672085281e-10
2023-06-06,1,1.31770450106927e-09,2.12342410321753e-09,2.7213659103964e-10,3.96087690424096e-10,5.92174198565942e-10
2023-06-06,2,1.28173538449516e-09,2.38789432671638e-09,3.10444003837063e-10,3.52966045280567e-10,6.04911787327467e-10
2023-06-06,3,1.25670551742729e-09,2.58449861512133e-09,3.39499622858952e-10,3.14530984590888e-10,6.04884364818759e-10
2023-06-06,4,1.25239507653419e-09,2.72618594365781e-09,3.62058855118974e-10,2.85282242273865e-10,5.83836590184461e-10
2023-06-06,5,1.27743438049777e-09,2.81735901275226e-09,3.80422360279908e-10,2.65556188150384e-10,5.47575429443725e-10
2023-06-06,6,1.30852828572614e-09,2.87387047492871e-09,3.94153765181926e-10,2.45488712691255e-10,5.11034881078842e-10
