"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS"
2023-04-29,16,6.71006916697081e-10,1.06432274105117e-09,3.79046932730276e-10,9.79867742501028e-10,1.68317793036721e-09
2023-04-29,17,6.87620516082177e-10,1.10430320443555e-09,3.90069060385301e-10,1.14938969453249e-09,1.65399183238435e-09
2023-04-29,18,6.79119316338017e-10,1.13788745093046e-09,3.87187809591794e-10,1.66382174704438e-09,1.66271540980034e-09
2023-04-29,19,5.8550153614334e-10,1.30037547396711e-09,4.45255970982217e-10,2.55201881849132e-09,2.12185535808374e-09
2023-04-29,20,4.75983141789982e-10,1.58402291283721e-09,5.42810463244336e-10,3.64852148493355e-09,2.48085907372797e-09
2023-04-29,21,3.40369538109897e-10,1.5704519906734e-09,5.88753878982828e-10,2.89538570896752e-09,2.172767965547e-09
2023-04-29,22,2.68177730022856e-10,1.47678258510808e-09,5.64868374297589e-10,2.48183051887452e-09,1.70634373297673e-09
2023-04-29,23,2.7253782564074e-10,1.29185051545022e-09,4.97656638120958e-10,2.37590347396122e-09,1.05124553506641e-09
2023-04-30,0,3.19690357519775e-10,1.18553156180923e-09,4.43505315805837e-10,2.30024910230497e-09,2.61261745571062e-09
2023-04-30,1,3.62428226319267e-10,1.23956955810911e-09,4.49102477428909e-10,2.19319229444181e-09,3.07327208126651e-09
2023-04-30,2,3.89761695140933e-10,1.35978095450184e-09,4.8644499539563e-10,2.08931361100895e-09,2.06019401538526e-09
2023-04-30,3,4.00706717806898e-10,1.49933765403176e-09,5.40988642772078e-10,1.93921390057028e-09,3.31714988810461e-09
2023-04-30,4,4.04778238705106e-10,1.62050151075732e-09,6.02223937384849e-10,1.83410497900383e-09,3.67876995532868e-09
2023-04-30,5,3.97577332167387e-10,1.76735004409068e-09,6.68770372413974e-10,1.73982062090516e-09,2.8251740946672e-09
2023-04-30,6,3.85356885290733e-10,1.86150128644869e-09,7.14801606793714e-10,1.66625502284745e-09,4.07002564983827e-09
2023-04-30,7,3.65803554114308e-10,1.91278659578131e-09,7.46252171168749e-10,1.58005286632346e-09,4.22632373542342e-09
2023-04-30,8,3.46709605469897e-10,1.96225258264349e-09,7.65418561865516e-10,1.58997426336072e-09,3.12742121089116e-09
2023-04-30,9,3.21508097922418e-10,2.04043359985917e-09,7.91414878076324e-10,1.42294442895263e-09,4.44495418250312e-09
2023-04-30,10,2.98975233459231e-10,2.09553974173105e-09,7.99941335394294e-10,1.23888221903456e-09,5.09686204352988e-09
2023-04-30,11,3.39334782495371e-10,1.50387635677873e-09,5.52424384014927e-10,1.08542219656727e-09,3.78464148909075e-09
2023-04-30,12,4.54768306346054e-10,1.2455787512522e-09,4.24652424335648e-10,1.00206698494532e-09,2.58841081901551e-09
2023-04-30,13,5.26462873295941e-10,1.12459486167893e-09,3.65642655042464e-10,8.77495021089914e-10,1.68554603607873e-09
2023-04-30,14,5.57642487741816e-10,1.06628872398318e-09,3.36946526235948e-10,7.71383790176827e-10,1.26293964175517e-09
2023-04-30,15,5.73048497543027e-10,1.07909103874704e-09,3.31550453758211e-10,1.07864595033647e-09,1.17779042074773e-09
2023-04-30,16,5.89577997534008e-10,1.12017395359487e-09,3.43027384275274e-10,1.02788499933837e-09,1.2765161150341e-09
2023-04-30,17,6.22049078913278e-10,1.19985166247005e-09,3.64682090081558e-10,1.12126863349715e-09,1.32523458873379e-09
2023-04-30,18,7.73024644296072e-10,1.14699227893311e-09,3.16067977346179e-10,1.19948251331436e-09,9.85004633413666e-10
2023-04-30,19,7.72148955885399e-10,1.41474454373736e-09,4.10075973178436e-10,1.64437197192058e-09,1.1275511635489e-09
2023-04-30,20,7.48240636117004e-10,1.88898940933768e-09,5.78422421071423e-10,2.31058083777214e-09,1.13783393818068e-09
2023-04-30,21,6.98117064157344e-10,2.44704367879933e-09,7.95248034091145e-10,2.75988276676742e-09,1.44431278048529e-09
2023-04-30,22,6.3130733973793e-10,2.63250377052771e-09,9.08951247602374e-10,2.6994184665341e-09,1.58990998144759e-09
2023-04-30,23,5.73289249405917e-10,2.66547894867131e-09,9.55386325607321e-10,2.42770226144273e-09,1.30017907551405e-09
2023-05-01,0,5.18311615849143e-10,2.75363021273733e-09,9.96839388811566e-10,2.18937201701408e-09,2.31622432345091e-09
2023-05-01,1,4.91311324957167e-10,2.81087553233306e-09,1.01296149246366e-09,2.12441975122601e-09,3.10768144551332e-09
2023-05-01,2,4.88769968942648e-10,2.79557288429544e-09,1.0047307430483e-09,2.31470553835322e-09,2.93085400393522e-09
2023-05-01,3,4.86597817594969e-10,2.80917800132841e-09,9.94474724791417e-10,2.39651054556589e-09,3.93564736356211e-09
2023-05-01,4,4.92004270657986e-10,2.99274915960268e-09,1.01202146662871e-09,2.31456898092119e-09,4.12395895210693e-09
2023-05-01,5,5.0353354819066e-10,3.35754668512322e-09,1.08079301064379e-09,2.0880943640833e-09,3.46742790036103e-09
2023-05-01,6,5.16863052357763e-10,3.83260001513008e-09,1.19713006174749e-09,1.80493187063036e-09,4.30097957249131e-09
2023-05-01,7,5.32575372691468e-10,4.38506297939512e-09,1.35672950651866e-09,1.56594026634593e-09,4.67840166606948e-09
2023-05-01,8,5.50998635606703e-10,4.9446695626898e-09,1.53237678102158e-09,1.3556854527863e-09,4.14689349526043e-09
2023-05-01,9,5.69761848812078e-10,5.48113732179445e-09,1.71823855144027e-09,1.18016485473049e-09,4.69665684121878e-09
2023-05-01,10,5.89407411766274e-10,5.77872327767182e-09,1.81480230843079e-09,1.05071429334913e-09,4.87658136094637e-09
2023-05-01,11,6.52911891219077e-10,4.60986848693778e-09,1.39284950240182e-09,9.92899540364078e-10,4.24533030951579e-09
2023-05-01,12,8.20774059828722e-10,2.57290433403057e-09,7.9624823401403e-10,8.6230711460189e-10,2.98425195666141e-09
2023-05-01,13,8.65303995123412e-10,2.17810969260768e-09,6.44794384552227e-10,7.12921666146116e-10,2.43799203047956e-09
2023-05-01,14,8.61491766812605e-10,1.98373317772393e-09,5.86513171363379e-10,5.72989433678117e-10,2.13282502770085e-09
2023-05-01,15,8.47969805484183e-10,1.90229609842163e-09,5.65132052265938e-10,4.89033979977904e-10,2.02049688091677e-09
2023-05-01,16,8.32126867411631e-10,1.89204008016475e-09,5.68940061729251e-10,4.54151577455875e-10,2.11720929677028e-09
2023-05-01,17,8.2056389461016e-10,1.93588500785324e-09,5.87256798745273e-10,4.70951166953171e-10,2.24793850200911e-09
2023-05-01,18,8.23247692238738e-10,1.94602889358464e-09,5.8048355011664e-10,6.87710277613718e-10,2.1824659857117e-09
2023-05-01,19,8.14413092520283e-10,2.22395679649878e-09,6.68984645457726e-10,8.39395775109608e-10,2.36270403242145e-09
2023-05-01,20,7.89246390464626e-10,2.79384204660005e-09,8.51949011337894e-10,1.13211984231754e-09,2.55229859469353e-09
2023-05-01,21,7.39089345280775e-10,3.29626437256536e-09,1.03482777902286e-09,1.39844669178046e-09,2.715554447974e-09
2023-05-01,22,6.65774213537418e-10,3.32718652629183e-09,1.09476239185113e-09,1.48697087976046e-09,2.72122524513918e-09
2023-05-01,23,5.99180927096654e-10,3.11968739730162e-09,1.06071806893482e-09,1.47226353330865e-09,2.30630381459207e-09
2023-05-02,0,5.71131475446407e-10,2.90844814898605e-09,9.84861525665792e-10,1.47456558075021e-09,3.70559471996046e-09
2023-05-02,1,5.5077126193126e-10,2.68298872008188e-09,9.07744435174607e-10,1.44936473933654e-09,5.14504261417414e-09
2023-05-02,2,5.43129041741253e-10,2.56040033619342e-09,8.59412985221297e-10,1.40203282317231e-09,4.7731441021881e-09
2023-05-02,3,5.45675560292835e-10,2.49360265769383e-09,8.1172185639744e-10,1.34456634715008e-09,6.2680425294559e-09
2023-05-02,4,5.47519085625225e-10,2.57194354702506e-09,8.3600187883448e-10,1.24875854101703e-09,7.47188266814192e-09
2023-05-02,5,5.45510636662527e-10,2.73503042436118e-09,9.06240138487391e-10,1.14239362414281e-09,6.34471586380414e-09
2023-05-02,6,5.42648481705044e-10,2.94964253022556e-09,9.97829041615717e-10,1.05158726171339e-09,7.19237913671122e-09
2023-05-02,7,5.37182576199058e-10,3.1943245826227e-09,1.10581399592746e-09,9.87946058295108e-10,8.11243161535913e-09
2023-05-02,8,5.30135491061401e-10,3.41578987317348e-09,1.21075227621503e-09,9.37041888526835e-10,7.19983139774172e-09
2023-05-02,9,5.24323695572093e-10,3.57396823247313e-09,1.28748867123107e-09,8.9014656756703e-10,8.01467514577325e-09
2023-05-02,10,5.24805920942839e-10,3.59075391642705e-09,1.28487653849874e-09,8.64855631554917e-10,9.10079034355249e-09
2023-05-02,11,5.73498304401454e-10,2.63046273651923e-09,8.59850024514941e-10,7.77536757201602e-10,6.95176360920868e-09
2023-05-02,12,5.90314852555451e-10,1.93592475383753e-09,5.75280101333675e-10,5.669946179232e-10,3.35853966859645e-09
2023-05-02,13,5.60097246360414e-10,1.54450874312317e-09,4.74725092569628e-10,4.02616079364648e-10,2.32688956991467e-09
2023-05-02,14,5.24730314754862e-10,1.37116551446326e-09,4.23344470590337e-10,3.1752064866275e-10,1.88448678883901e-09
2023-05-02,15,4.99719932101073e-10,1.29625754574647e-09,3.94278304449713e-10,2.7580832062668e-10,1.76064840484713e-09
2023-05-02,16,4.81784556694009e-10,1.26826937840718e-09,3.80742826155966e-10,2.65192118265034e-10,1.81339265825642e-09
2023-05-02,17,4.77623607331168e-10,1.33804778368329e-09,3.97042454469698e-10,3.03965325132438e-10,1.79955128576381e-09
2023-05-02,18,4.85602502653393e-10,1.51709178553006e-09,4.45642522883816e-10,4.05112776658001e-10,1.88185489413684e-09
2023-05-02,19,5.13568410021037e-10,1.88602666817417e-09,5.42459299701648e-10,6.45824838052533e-10,2.43162601165636e-09
2023-05-02,20,5.34974564647683e-10,2.43086750728594e-09,7.03012981162487e-10,9.57978696369821e-10,3.02363933890604e-09
2023-05-02,21,4.87147100436403e-10,2.69681299513991e-09,8.53577708515019e-10,9.8500074763308e-10,2.88664891989754e-09
2023-05-02,22,4.26601420855377e-10,2.6234641126166e-09,9.0142188158282e-10,9.00815699811375e-10,2.52434784187017e-09
2023-05-02,23,4.08189787526325e-10,2.58705301625639e-09,8.94993024136426e-10,1.00378660938816e-09,2.37529973468042e-09
2023-05-03,0,3.87860132899931e-10,2.43134623545416e-09,8.40371383592498e-10,1.05254560622825e-09,3.63864205432662e-09
2023-05-03,1,3.76611020147521e-10,2.31142771589532e-09,7.95194410319056e-10,1.04734343420176e-09,4.35868496850844e-09
2023-05-03,2,3.71256747566662e-10,2.3315482877706e-09,7.89600440587179e-10,1.04004549417169e-09,3.80987730252969e-09
2023-05-03,3,3.62551433319425e-10,2.40700837039753e-09,8.08326627854683e-10,9.85427628386049e-10,5.20892262656503e-09
2023-05-03,4,3.53288981402855e-10,2.52995890903662e-09,8.62448557015227e-10,8.86656637000272e-10,5.9980198585663e-09
2023-05-03,5,3.42993883295506e-10,2.72052669281209e-09,9.56102086391297e-10,7.79297903985565e-10,5.17954790169028e-09
2023-05-03,6,3.27410432099384e-10,2.93286883668031e-09,1.06473607708324e-09,6.71722844014511e-10,6.08846217886594e-09
2023-05-03,7,3.12909420596696e-10,3.19326387554497e-09,1.19545462418102e-09,5.83658177344404e-10,6.27301677269543e-09
2023-05-03,8,2.99854141516676e-10,3.53495122062952e-09,1.35336508666484e-09,5.11211628584363e-10,5.21001197739679e-09
2023-05-03,9,2.90290291804496e-10,3.91675314403983e-09,1.51805645831615e-09,4.55358056816735e-10,6.24338225563292e-09
2023-05-03,10,2.9410937574248e-10,4.09773814880054e-09,1.55170920557168e-09,4.36586572449826e-10,6.79368472589204e-09
2023-05-03,11,3.76791181588843e-10,2.9080806651649e-09,9.80890701995918e-10,4.58993953955655e-10,6.01400351740722e-09
2023-05-03,12,4.88687645905372e-10,2.36796027230923e-09,7.24460602619104e-10,4.4497297513324e-10,5.21914733653261e-09
2023-05-03,13,5.08491471151729e-10,2.12882089734023e-09,6.29491625492307e-10,3.63403723779854e-10,4.44940040367214e-09
2023-05-03,14,5.05253394678107e-10,1.99740468609377e-09,5.89556792274237e-10,3.1692937163541e-10,3.85111320611031e-09
2023-05-03,15,4.97812957522825e-10,1.87618920399757e-09,5.46434009152108e-10,3.09950259902436e-10,3.32359584298558e-09
2023-05-03,16,4.9018572534365e-10,1.87591031597378e-09,5.51042100838117e-10,3.18548132316465e-10,3.1931028932064e-09
2023-05-03,17,4.82617668051688e-10,1.89766713454276e-09,5.64981950113008e-10,3.62327390313055e-10,3.08876391130752e-09
2023-05-03,18,4.74753625301361e-10,1.66562286185723e-09,4.40953662472765e-10,5.33382060741161e-10,2.08784278754592e-09
2023-05-03,19,4.71207128871498e-10,1.94413884990752e-09,5.37570821190769e-10,6.70822231096935e-10,2.42172748521341e-09
2023-05-03,20,4.59464022384282e-10,2.45868658765858e-09,7.15728754041578e-10,9.38054078858386e-10,2.68219291221783e-09
2023-05-03,21,4.43553693774135e-10,3.24806426199586e-09,9.91213999768092e-10,1.32012645259749e-09,3.00958680199415e-09
2023-05-03,22,4.23770102342402e-10,3.70063246712959e-09,1.17184983938756e-09,1.63972369016108e-09,3.28482530065344e-09
2023-05-03,23,3.92671090088115e-10,3.67010710711213e-09,1.22799181934141e-09,1.72875913584392e-09,3.04298475306553e-09
2023-05-04,0,3.63439972561608e-10,3.48930973004258e-09,1.21463106239617e-09,1.65174551813863e-09,4.0841023896121e-09
2023-05-04,1,3.40461270287307e-10,3.29503668794473e-09,1.16488751977784e-09,1.60127289206002e-09,4.79962292132541e-09
2023-05-04,2,3.21152188176299e-10,3.08614755972769e-09,1.10204934067326e-09,1.54298041010748e-09,4.30321200894923e-09
2023-05-04,3,3.02031288867965e-10,2.85377455000457e-09,1.03979047594294e-09,1.42675427028394e-09,5.74600278469006e-09
2023-05-04,4,2.85811790901036e-10,2.65736943561024e-09,9.78450431787792e-10,1.2710517083292e-09,6.6861240988203e-09
