gap,normalized_pct,q1,q5,population,n_units,n_clusters,effective_clusters,max_cluster_share,populated_groups,n_cells,se,lower,upper,inference_status,design,level,outcome,standardized_gap,city_id
94.3529387263109,189.645021640818,144.105332915183,49.7523941888717,4234229,37317,2721,1235.23781700397,0.0076431860440236,5,13408,4.97278058058901,84.602128934529,104.103748518093,conditional_cluster_HC1,B_native,seccion,hrs_d_pm10_it2,0.489981462902145,bogota_2018
94.0105989393769,187.238539594324,144.219599256866,50.2090003174896,4154476,36584,2719,1215.68183702679,0.00778991141121046,5,13387,,,,descriptive,B_common,seccion,hrs_d_pm10_it2,0.488203668252865,bogota_2018
95.0691688842017,189.532631534914,145.22895831692,50.1597894327178,4154476,36584,36584,10297.8228663791,0.00112312599711733,5,158223,,,,descriptive,baseline_common,seccion,hrs_d_pm10_it2,0.493700896607925,bogota_2018
94.9280726672458,189.030049952625,145.146581677341,50.2185090100949,4154476,36584,2719,1215.68183702679,0.00778991141121046,5,13387,,,,descriptive,A_common,seccion,hrs_d_pm10_it2,0.492968174005669,bogota_2018
191.386926731864,773.112988771471,216.142289726863,24.7553629949991,4255038,37375,2840,1251.13013135341,0.00760580751570256,5,2840,,,,descriptive,C,seccion,hrs_d_pm10_it2,0.993885803731456,bogota_2018
7.26507789152189,26.4791318596903,34.7020721631569,27.436994271635,4255038,37375,2840,1251.13013135341,0.00760580751570256,5,13968,0.414513420442903,6.45230000331343,8.07785577973036,conditional_cluster_HC1,A,seccion,avg_pm10,0.685159652605262,bogota_2018
7.19112395126819,26.2181376256492,34.6191741581338,27.4280502068656,4234229,37317,2721,1235.23781700397,0.0076431860440236,5,13408,0.416678773099667,6.37408499390349,8.00816290863289,conditional_cluster_HC1,B_native,seccion,avg_pm10,0.678185156699011,bogota_2018
7.16453473431252,26.0630944347258,34.6537292820124,27.4891945476998,4154476,36584,2719,1215.68183702679,0.00778991141121046,5,13387,,,,descriptive,B_common,seccion,avg_pm10,0.675677563673249,bogota_2018
7.24640392754844,26.3853106273369,34.7101849301518,27.4637810026033,4154476,36584,36584,10297.8228663791,0.00112312599711733,5,158223,,,,descriptive,baseline_common,seccion,avg_pm10,0.683398536363997,bogota_2018
7.248112154245,26.3931443609381,34.7102138846179,27.4621017303729,4154476,36584,2719,1215.68183702679,0.00778991141121046,5,13387,,,,descriptive,A_common,seccion,avg_pm10,0.683559636909299,bogota_2018
12.493764171349,48.3441471979042,38.3371493492981,25.843385177949,4255038,37375,2840,1251.13013135341,0.00760580751570256,5,2840,,,,descriptive,C,seccion,avg_pm10,1.17826997138779,bogota_2018
10.7619149233842,292.898894980055,14.4361913060646,3.67427638268045,4251366,37285,2833,1249.19753113028,0.00761237682194382,5,13933,0.647883179621814,9.49154428709105,12.0322855596773,conditional_cluster_HC1,A,seccion,hrs_d_pm25_it1,0.421450919720902,bogota_2018
10.6703543499074,294.29885007932,14.2960410785615,3.62568672865407,4228451,37222,2713,1232.46770846148,0.00765363013547987,5,13368,0.673868338071638,9.34900696456461,11.9917017352503,conditional_cluster_HC1,B_native,seccion,hrs_d_pm25_it1,0.417865285735068,bogota_2018
10.5411579881291,287.933488182109,14.2021277678799,3.66096977975073,4150804,36494,2712,1213.75747068171,0.00779680273990292,5,13352,,,,descriptive,B_common,seccion,hrs_d_pm25_it1,0.412805784160887,bogota_2018
10.8157881578196,297.19484208715,14.455080173072,3.6392920152524,4150804,36494,36494,10281.0708315048,0.00112411956816077,5,157828,,,,descriptive,baseline_common,seccion,hrs_d_pm25_it1,0.423560667322774,bogota_2018
10.7795470575618,294.876966016067,14.4351554298259,3.65560837226412,4150804,36494,2712,1213.75747068171,0.00779680273990292,5,13352,,,,descriptive,A_common,seccion,hrs_d_pm25_it1,0.422141417575484,bogota_2018
