"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS"
2023-01-31,3,9.78549658065485e-10,1.66376679014814e-08,5.11388797128955e-09,1.64308352405655e-09,5.78935065365842e-09
2023-01-31,4,1.02167444011761e-09,1.81481653670863e-08,5.62330692590023e-09,1.62203389118782e-09,6.39465267597648e-09
2023-01-31,5,1.05817200393889e-09,1.97880385282862e-08,6.215208898675e-09,1.58259406974329e-09,5.97909260389171e-09
2023-01-31,6,1.08180850331963e-09,2.07650918936922e-08,6.66920486956483e-09,1.47014002010391e-09,8.07138912959715e-09
2023-01-31,7,1.07216809981322e-09,2.07924001986151e-08,6.88421584386749e-09,1.29568980104946e-09,9.33162550432586e-09
2023-01-31,8,1.0215651271954e-09,2.02810288307299e-08,6.97694953395202e-09,1.07401404927598e-09,7.84260222481134e-09
2023-01-31,9,9.67324146341163e-10,1.86969586099235e-08,6.52445512815624e-09,9.45787125114001e-10,1.0582718116864e-08
2023-01-31,10,9.39541614271294e-10,1.25009893762042e-08,4.02774175371366e-09,9.87511878496603e-10,1.00468802468039e-08
2023-01-31,11,8.82282014936749e-10,7.84224358038208e-09,2.25566497672901e-09,9.9304710209918e-10,7.21757797695873e-09
2023-01-31,12,8.5499935307233e-10,5.83459737986468e-09,1.56950951506332e-09,1.22088212111155e-09,4.98586138659453e-09
2023-01-31,13,8.010400642462e-10,4.98946582932081e-09,1.3343397113345e-09,9.74528746118715e-10,3.70974251107982e-09
2023-01-31,14,7.57915369590937e-10,4.52791117967755e-09,1.21443558595541e-09,8.32207829402486e-10,2.83615661969658e-09
2023-01-31,15,8.41680962655121e-10,4.28634140797724e-09,1.12532999096222e-09,1.49478893159653e-09,2.39849959022349e-09
2023-01-31,16,7.91545438013643e-10,4.21812570432938e-09,1.09303866036237e-09,1.15094635444075e-09,2.29807445482574e-09
2023-01-31,17,7.36959548782243e-10,4.37806435083041e-09,1.1205157919079e-09,1.02419824661235e-09,2.31761055388935e-09
2023-01-31,18,6.96051212205492e-10,4.88776018151092e-09,1.25105039986518e-09,1.03385621961157e-09,2.53242058265602e-09
2023-01-31,19,6.72443080354561e-10,5.84076157719108e-09,1.53127810599693e-09,1.18225722982502e-09,2.91440223058772e-09
2023-01-31,20,6.79184286550116e-10,7.23976977272302e-09,1.9469505702465e-09,1.43710513984591e-09,3.43501754834384e-09
2023-01-31,21,8.6339277415216e-10,9.9463424214517e-09,2.68702328779218e-09,2.15378957152249e-09,5.82797822298192e-09
2023-01-31,22,9.62179278610941e-10,1.27910152934946e-08,3.55148243051575e-09,2.78342028156963e-09,7.72162911460647e-09
