Area,Day,Hour,temp_2m,temp_850hPa,inversion,Inversion_dummy
Santiago,2023-03-07,5,284.3861,291.64917,7.2630615,1
Santiago,2023-03-07,6,283.94666,291.80408,7.857422,1
Santiago,2023-03-07,7,283.4917,291.8946,8.402893,1
Santiago,2023-03-07,8,283.0526,291.93463,8.882019,1
Santiago,2023-03-07,9,282.32294,291.9486,9.625671,1
Santiago,2023-03-07,10,282.7121,291.61914,8.907043,1
Santiago,2023-03-07,11,283.49237,292.02325,8.530884,1
Santiago,2023-03-07,12,286.47363,291.87152,5.397888,1
Santiago,2023-03-07,13,289.07904,291.66095,2.5819092,1
Santiago,2023-03-07,14,290.8736,291.67493,0.80133057,1
Santiago,2023-03-07,15,292.72327,291.73285,-0.9904175,0
Santiago,2023-03-07,16,294.1385,292.1003,-2.0381775,0
Santiago,2023-03-07,17,295.62323,292.39877,-3.2244568,0
Santiago,2023-03-07,18,296.08722,292.6294,-3.4578247,0
Santiago,2023-03-07,19,296.05054,292.63434,-3.4161987,0
Santiago,2023-03-07,20,295.87317,292.69565,-3.1775208,0
Santiago,2023-03-07,21,294.98895,292.4166,-2.5723572,0
Santiago,2023-03-07,22,293.505,292.14346,-1.3615417,0
Santiago,2023-03-07,23,291.34454,291.1115,-0.23303223,0
Santiago,2023-03-08,0,289.78217,290.15204,0.36987305,1
Santiago,2023-03-08,1,288.82037,289.57587,0.75549316,1
Santiago,2023-03-08,2,287.99957,288.93176,0.93218994,1
Santiago,2023-03-08,3,286.7622,288.2727,1.510498,1
Santiago,2023-03-08,4,286.05502,288.0794,2.0243835,1
Santiago,2023-03-08,5,285.80988,288.1577,2.3478394,1
Santiago,2023-03-08,6,284.9948,288.60742,3.6126099,1
Santiago,2023-03-08,7,284.72748,289.007,4.2795105,1
Santiago,2023-03-08,8,284.68732,288.9619,4.274597,1
Santiago,2023-03-08,9,284.48486,288.5766,4.091736,1
Santiago,2023-03-08,10,283.88678,288.51086,4.6240845,1
Santiago,2023-03-08,11,284.0238,288.65625,4.6324463,1
Santiago,2023-03-08,12,285.92017,288.99323,3.073059,1
Santiago,2023-03-08,13,287.971,289.5937,1.6226807,1
Santiago,2023-03-08,14,291.12006,290.3953,-0.72476196,0
Santiago,2023-03-08,15,292.33948,290.8141,-1.5253906,0
Santiago,2023-03-08,16,294.0329,291.11108,-2.921814,0
Santiago,2023-03-08,17,295.19073,291.25357,-3.9371643,0
Santiago,2023-03-08,18,296.08844,291.587,-4.5014343,0
Santiago,2023-03-08,19,296.31427,291.65744,-4.65683,0
Santiago,2023-03-08,20,296.35327,291.71808,-4.635193,0
Santiago,2023-03-08,21,295.6662,291.41074,-4.2554626,0
Santiago,2023-03-08,22,293.85974,291.2023,-2.6574402,0
Santiago,2023-03-08,23,291.7025,290.62732,-1.0751953,0
Santiago,2023-03-09,0,290.41595,290.23578,-0.18017578,0
Santiago,2023-03-09,1,289.86304,290.29324,0.4302063,1
Santiago,2023-03-09,2,289.09344,290.45886,1.3654175,1
Santiago,2023-03-09,3,287.4093,290.5604,3.1510925,1
Santiago,2023-03-09,4,286.3675,290.75403,4.3865356,1
Santiago,2023-03-09,5,285.75616,290.8803,5.1241455,1
Santiago,2023-03-09,6,285.46204,290.75452,5.2924805,1
Santiago,2023-03-09,7,284.94177,290.8019,5.860138,1
Santiago,2023-03-09,8,284.2259,290.95868,6.732788,1
Santiago,2023-03-09,9,283.99585,291.05145,7.055603,1
Santiago,2023-03-09,10,283.77344,290.81607,7.042633,1
Santiago,2023-03-09,11,283.5821,290.725,7.142914,1
Santiago,2023-03-09,12,287.08722,290.6726,3.5853882,1
Santiago,2023-03-09,13,290.08124,290.8392,0.7579651,1
Santiago,2023-03-09,14,291.86865,291.15744,-0.71121216,0
Santiago,2023-03-09,15,293.54822,291.53815,-2.0100708,0
Santiago,2023-03-09,16,294.6209,292.06348,-2.557434,0
Santiago,2023-03-09,17,295.36823,292.1665,-3.2017212,0
Santiago,2023-03-09,18,295.81732,292.24213,-3.5751953,0
Santiago,2023-03-09,19,295.61444,292.34222,-3.2722168,0
Santiago,2023-03-09,20,295.24567,292.20288,-3.0427856,0
Santiago,2023-03-09,21,294.43164,291.9698,-2.461853,0
Santiago,2023-03-09,22,293.065,291.5263,-1.5386963,0
Santiago,2023-03-09,23,291.19727,290.93988,-0.25738525,0
Santiago,2023-03-10,0,290.4176,290.76086,0.34326172,1
Santiago,2023-03-10,1,290.2282,291.03165,0.8034363,1
Santiago,2023-03-10,2,288.96613,291.30545,2.339325,1
Santiago,2023-03-10,3,287.84378,291.53522,3.6914368,1
Santiago,2023-03-10,4,287.43665,291.8088,4.372162,1
Santiago,2023-03-10,5,286.81897,291.8587,5.039734,1
Santiago,2023-03-10,6,286.98718,291.91016,4.9229736,1
Santiago,2023-03-10,7,286.49963,292.15945,5.6598206,1
Santiago,2023-03-10,8,285.78186,292.19162,6.4097595,1
Santiago,2023-03-10,9,285.23926,291.9805,6.7412415,1
Santiago,2023-03-10,10,285.11157,291.28644,6.1748657,1
Santiago,2023-03-10,11,284.90326,291.28012,6.3768616,1
Santiago,2023-03-10,12,287.4906,291.26175,3.7711487,1
Santiago,2023-03-10,13,290.33615,291.4503,1.1141357,1
Santiago,2023-03-10,14,291.79712,291.89133,0.09420776,1
Santiago,2023-03-10,15,293.8592,292.49323,-1.3659668,0
Santiago,2023-03-10,16,295.27417,292.66873,-2.6054382,0
Santiago,2023-03-10,17,296.58624,292.9424,-3.6438293,0
Santiago,2023-03-10,18,296.94464,292.84738,-4.0972595,0
Santiago,2023-03-10,19,296.846,292.6493,-4.1967163,0
Santiago,2023-03-10,20,296.41357,292.5558,-3.857788,0
Santiago,2023-03-10,21,295.4828,292.42926,-3.0535278,0
Santiago,2023-03-10,22,294.16077,292.46252,-1.6982422,0
Santiago,2023-03-10,23,291.9364,291.8185,-0.117889404,0
Santiago,2023-03-11,0,290.8121,291.58136,0.7692566,1
Santiago,2023-03-11,1,290.3198,291.71042,1.390625,1
Santiago,2023-03-11,2,289.34912,291.76617,2.4170532,1
Santiago,2023-03-11,3,288.44656,291.88885,3.4422913,1
Santiago,2023-03-11,4,288.0237,291.86353,3.8398132,1
Santiago,2023-03-11,5,287.23618,291.74197,4.5057983,1
Santiago,2023-03-11,6,286.29535,291.56598,5.27063,1
Santiago,2023-03-11,7,285.74768,291.3445,5.5968323,1
Santiago,2023-03-11,8,285.60086,291.12653,5.5256653,1
Santiago,2023-03-11,9,285.27957,290.83942,5.559845,1
Santiago,2023-03-11,10,284.96182,291.05457,6.092743,1
Santiago,2023-03-11,11,284.55157,290.80432,6.2527466,1
Santiago,2023-03-11,12,286.71298,290.39407,3.6810913,1
Santiago,2023-03-11,13,288.9341,290.3602,1.4260864,1
Santiago,2023-03-11,14,290.63705,290.94104,0.3039856,1
Santiago,2023-03-11,15,292.743,291.67703,-1.065979,0
Santiago,2023-03-11,16,294.29865,291.7816,-2.5170593,0
Santiago,2023-03-11,17,295.5124,292.01895,-3.4934387,0
Santiago,2023-03-11,18,296.2035,292.1378,-4.0657043,0
Santiago,2023-03-11,19,296.3824,292.22415,-4.1582336,0
Santiago,2023-03-11,20,296.03534,292.12967,-3.9056702,0
Santiago,2023-03-11,21,295.1084,291.78687,-3.3215332,0
Santiago,2023-03-11,22,293.2473,291.37482,-1.8724976,0
Santiago,2023-03-11,23,290.9851,290.46704,-0.5180664,0
Santiago,2023-03-12,0,290.0717,289.73114,-0.34054565,0
Santiago,2023-03-12,1,288.77753,289.59555,0.8180237,1
Santiago,2023-03-12,2,287.69275,289.90448,2.211731,1
Santiago,2023-03-12,3,286.83334,290.25146,3.4181213,1
Santiago,2023-03-12,4,286.69083,290.477,3.7861633,1
Santiago,2023-03-12,5,285.4291,290.73126,5.3021545,1
Santiago,2023-03-12,6,284.89688,290.91873,6.0218506,1
Santiago,2023-03-12,7,284.49936,290.8562,6.356842,1
Santiago,2023-03-12,8,284.24387,290.84668,6.6028137,1
Santiago,2023-03-12,9,283.649,290.89966,7.2506714,1
Santiago,2023-03-12,10,283.5918,290.8546,7.2628174,1
Santiago,2023-03-12,11,283.41302,291.03275,7.6197205,1
Santiago,2023-03-12,12,286.07947,290.91235,4.8328857,1
Santiago,2023-03-12,13,288.95032,291.02942,2.0791016,1
Santiago,2023-03-12,14,290.61255,291.46045,0.8479004,1
Santiago,2023-03-12,15,292.38745,291.92267,-0.4647827,0
Santiago,2023-03-12,16,293.75623,291.741,-2.0152283,0
Santiago,2023-03-12,17,294.73663,291.61905,-3.1175842,0
Santiago,2023-03-12,18,295.305,291.50766,-3.7973328,0
Santiago,2023-03-12,19,295.1454,291.33026,-3.8151245,0
Santiago,2023-03-12,20,294.65656,291.1028,-3.5537415,0
Santiago,2023-03-12,21,294.02063,291.1507,-2.869934,0
Santiago,2023-03-12,22,294.03442,290.96918,-3.0652466,0
Santiago,2023-03-12,23,291.91913,290.37958,-1.5395508,0
Santiago,2023-03-13,0,290.32288,290.18915,-0.13372803,0
Santiago,2023-03-13,1,289.39078,290.44547,1.0546875,1
Santiago,2023-03-13,2,287.74124,290.2796,2.5383606,1
Santiago,2023-03-13,3,286.9985,290.06766,3.0691528,1
Santiago,2023-03-13,4,286.2116,290.26318,4.0515747,1
Santiago,2023-03-13,5,285.61008,290.33334,4.7232666,1
Santiago,2023-03-13,6,285.3958,290.1845,4.7886963,1
Santiago,2023-03-13,7,284.92963,290.13925,5.2096252,1
Santiago,2023-03-13,8,284.32468,290.023,5.6983337,1
Santiago,2023-03-13,9,284.35602,289.8941,5.538086,1
Santiago,2023-03-13,10,284.17468,289.4607,5.2860107,1
Santiago,2023-03-13,11,283.6286,289.6632,6.034607,1
Santiago,2023-03-13,12,286.01425,290.20612,4.191864,1
Santiago,2023-03-13,13,289.0421,290.3431,1.3009949,1
Santiago,2023-03-13,14,290.49805,290.2022,-0.2958374,0
Santiago,2023-03-13,15,292.53516,290.60477,-1.9303894,0
Santiago,2023-03-13,16,293.63147,290.96725,-2.664215,0
Santiago,2023-03-13,17,294.8938,291.4966,-3.3971863,0
Santiago,2023-03-13,18,295.62665,291.53165,-4.095001,0
Santiago,2023-03-13,19,295.79742,291.54156,-4.2558594,0
Santiago,2023-03-13,20,295.49066,291.37546,-4.115204,0
Santiago,2023-03-13,21,294.84332,291.1822,-3.6611328,0
Santiago,2023-03-13,22,293.57153,290.85803,-2.713501,0
Santiago,2023-03-13,23,291.4839,290.55786,-0.9260254,0
Santiago,2023-03-14,0,290.94287,290.3124,-0.63046265,0
Santiago,2023-03-14,1,290.59747,290.80212,0.20465088,1
Santiago,2023-03-14,2,288.82483,291.20105,2.3762207,1
Santiago,2023-03-14,3,288.38068,291.16135,2.7806702,1
Santiago,2023-03-14,4,288.0279,290.9643,2.9364014,1
Santiago,2023-03-14,5,287.30505,290.82727,3.5222168,1
Santiago,2023-03-14,6,286.37543,290.73572,4.3602905,1
Santiago,2023-03-14,7,285.75772,290.75052,4.992798,1
Santiago,2023-03-14,8,285.0572,290.73935,5.6821594,1
Santiago,2023-03-14,9,284.70795,290.86206,6.154114,1
Santiago,2023-03-14,10,284.47327,290.3233,5.8500366,1
Santiago,2023-03-14,11,284.0636,290.9206,6.8569946,1
Santiago,2023-03-14,12,287.08307,291.22113,4.1380615,1
Santiago,2023-03-14,13,289.7083,291.30655,1.5982361,1
Santiago,2023-03-14,14,291.013,291.38654,0.37353516,1
Santiago,2023-03-14,15,293.3073,291.49512,-1.8121948,0
Santiago,2023-03-14,16,294.32227,291.56628,-2.7559814,0
Santiago,2023-03-14,17,295.56293,291.6843,-3.8786316,0
Santiago,2023-03-14,18,296.1601,291.67532,-4.4847717,0
Santiago,2023-03-14,19,295.85962,291.70203,-4.157593,0
Santiago,2023-03-14,20,295.5005,291.59088,-3.909607,0
Santiago,2023-03-14,21,295.10187,291.39682,-3.7050476,0
Santiago,2023-03-14,22,293.6339,291.26,-2.3739014,0
Santiago,2023-03-14,23,291.27356,290.57123,-0.70233154,0
Santiago,2023-03-15,0,290.01337,289.83545,-0.17791748,0
Santiago,2023-03-15,1,289.19635,289.44717,0.25082397,1
Santiago,2023-03-15,2,287.6934,289.288,1.5946045,1
Santiago,2023-03-15,3,286.88068,289.1053,2.2246094,1
Santiago,2023-03-15,4,285.66217,289.09503,3.4328613,1
Santiago,2023-03-15,5,284.59967,289.2624,4.6627197,1
Santiago,2023-03-15,6,283.84253,289.43738,5.5948486,1
Santiago,2023-03-15,7,283.4931,289.5835,6.090393,1
Santiago,2023-03-15,8,283.1698,289.64496,6.4751587,1
Santiago,2023-03-15,9,282.4101,289.80176,7.3916626,1
Santiago,2023-03-15,10,282.41095,290.0636,7.652649,1
Santiago,2023-03-15,11,282.4402,290.26886,7.8286743,1
Santiago,2023-03-15,12,285.90814,290.0707,4.162567,1
Santiago,2023-03-15,13,289.2578,290.22998,0.97216797,1
Santiago,2023-03-15,14,291.39062,290.71893,-0.6716919,0
Santiago,2023-03-15,15,292.82593,291.03827,-1.7876587,0
Santiago,2023-03-15,16,294.02075,291.24445,-2.7763062,0
Santiago,2023-03-15,17,295.1803,291.4785,-3.7018127,0
Santiago,2023-03-15,18,296.58154,291.67575,-4.905792,0
Santiago,2023-03-15,19,296.46613,291.77063,-4.6954956,0
Santiago,2023-03-15,20,296.26727,291.8274,-4.4398804,0
Santiago,2023-03-15,21,295.86334,291.43085,-4.432495,0
Santiago,2023-03-15,22,293.9574,291.18515,-2.7722473,0
Santiago,2023-03-15,23,291.6577,290.40115,-1.2565613,0
Santiago,2023-03-16,0,291.0077,289.88477,-1.1229248,0
Santiago,2023-03-16,1,290.08484,289.97913,-0.10571289,0
Santiago,2023-03-16,2,288.44788,290.202,1.7541199,1
Santiago,2023-03-16,3,287.02252,290.3506,3.328064,1
Santiago,2023-03-16,4,286.09418,290.477,4.3828125,1
Santiago,2023-03-16,5,285.07483,290.6548,5.579956,1
Santiago,2023-03-16,6,284.4347,290.77667,6.34198,1
Santiago,2023-03-16,7,283.81293,290.95877,7.1458435,1
Santiago,2023-03-16,8,283.2973,291.00372,7.706421,1
Santiago,2023-03-16,9,283.26062,290.8081,7.5474854,1
Santiago,2023-03-16,10,283.27075,290.76892,7.498169,1
Santiago,2023-03-16,11,283.08508,290.96625,7.8811646,1
Santiago,2023-03-16,12,285.73276,290.62537,4.8926086,1
Santiago,2023-03-16,13,289.35812,290.74475,1.3866272,1
Santiago,2023-03-16,14,291.57404,291.3933,-0.1807251,0
Santiago,2023-03-16,15,293.4242,291.8837,-1.5404968,0
Santiago,2023-03-16,16,294.4958,291.944,-2.5517883,0
Santiago,2023-03-16,17,295.58936,292.17136,-3.4179993,0
Santiago,2023-03-16,18,296.10266,292.26508,-3.8375854,0
Santiago,2023-03-16,19,296.43536,292.37848,-4.056885,0
Santiago,2023-03-16,20,296.4463,292.3968,-4.0494995,0
Santiago,2023-03-16,21,295.86694,292.36,-3.506958,0
Santiago,2023-03-16,22,294.4123,292.49652,-1.9157715,0
Santiago,2023-03-16,23,291.78363,291.41635,-0.36727905,0
Santiago,2023-03-17,0,290.28973,290.4721,0.18237305,1
Santiago,2023-03-17,1,289.14413,290.1473,1.0031738,1
Santiago,2023-03-17,2,288.5647,290.28168,1.71698,1
Santiago,2023-03-17,3,287.46143,290.42627,2.9648438,1
Santiago,2023-03-17,4,286.63028,290.57538,3.9450989,1
Santiago,2023-03-17,5,286.0598,290.97632,4.916504,1
Santiago,2023-03-17,6,285.67654,291.22955,5.553009,1
Santiago,2023-03-17,7,285.63007,291.27448,5.644409,1
Santiago,2023-03-17,8,285.11404,291.29153,6.17749,1
Santiago,2023-03-17,9,284.644,291.28778,6.6437683,1
Santiago,2023-03-17,10,283.9272,291.14734,7.220154,1
Santiago,2023-03-17,11,283.9209,291.51645,7.5955505,1
Santiago,2023-03-17,12,287.0713,291.52026,4.4489746,1
Santiago,2023-03-17,13,290.2785,291.4654,1.1868896,1
Santiago,2023-03-17,14,291.84613,291.92932,0.08319092,1
Santiago,2023-03-17,15,293.86807,292.5351,-1.3329773,0
Santiago,2023-03-17,16,295.0362,292.7681,-2.268097,0
Santiago,2023-03-17,17,296.29163,292.86298,-3.42865,0
Santiago,2023-03-17,18,297.11328,292.79166,-4.3216248,0
Santiago,2023-03-17,19,297.17017,292.69354,-4.4766235,0
Santiago,2023-03-17,20,297.09497,292.49176,-4.6032104,0
Santiago,2023-03-17,21,296.59137,292.1978,-4.3935547,0
Santiago,2023-03-17,22,294.94684,292.24704,-2.6997986,0
Santiago,2023-03-17,23,292.53217,291.38135,-1.1508179,0
Santiago,2023-03-18,0,291.56332,290.79877,-0.7645569,0
Santiago,2023-03-18,1,291.18292,291.00397,-0.17895508,0
Santiago,2023-03-18,2,290.1553,291.30353,1.1482239,1
Santiago,2023-03-18,3,289.41763,291.6585,2.2408752,1
Santiago,2023-03-18,4,288.39883,291.8075,3.408661,1
Santiago,2023-03-18,5,287.53476,291.86856,4.3338013,1
Santiago,2023-03-18,6,286.70325,291.98645,5.283203,1
Santiago,2023-03-18,7,286.31818,292.2365,5.918335,1
Santiago,2023-03-18,8,285.82498,292.4376,6.61261,1
Santiago,2023-03-18,9,285.29593,292.6487,7.352783,1
Santiago,2023-03-18,10,284.72336,292.48666,7.7633057,1
Santiago,2023-03-18,11,284.21054,292.9683,8.757751,1
Santiago,2023-03-18,12,287.30887,292.69342,5.384552,1
Santiago,2023-03-18,13,290.63275,292.89722,2.2644653,1
Santiago,2023-03-18,14,292.37167,293.69867,1.3269958,1
Santiago,2023-03-18,15,294.43414,294.20776,-0.2263794,0
Santiago,2023-03-18,16,296.00592,294.29916,-1.7067566,0
Santiago,2023-03-18,17,296.89777,294.29547,-2.602295,0
Santiago,2023-03-18,18,297.5188,294.22455,-3.2942505,0
Santiago,2023-03-18,19,297.51654,294.21655,-3.2999878,0
Santiago,2023-03-18,20,297.09436,294.0644,-3.0299683,0
Santiago,2023-03-18,21,296.90784,293.66333,-3.2445068,0
Santiago,2023-03-18,22,295.4281,293.2745,-2.153595,0
Santiago,2023-03-18,23,293.21228,292.50845,-0.7038269,0
Santiago,2023-03-19,0,292.7104,292.1535,-0.55688477,0
Santiago,2023-03-19,1,291.55206,292.4811,0.92904663,1
Santiago,2023-03-19,2,289.94177,292.89432,2.9525452,1
Santiago,2023-03-19,3,288.80487,293.1752,4.370331,1
Santiago,2023-03-19,4,287.71655,293.37476,5.658203,1
Santiago,2023-03-19,5,287.02454,293.57355,6.549011,1
Santiago,2023-03-19,6,286.33813,293.5812,7.2430725,1
Santiago,2023-03-19,7,285.72687,293.65744,7.9305725,1
Santiago,2023-03-19,8,285.17126,293.9308,8.7595215,1
Santiago,2023-03-19,9,284.6372,294.1275,9.490295,1
Santiago,2023-03-19,10,284.0844,294.0637,9.979279,1
Santiago,2023-03-19,11,283.7193,294.22375,10.504456,1
Santiago,2023-03-19,12,287.49963,294.42938,6.9297485,1
Santiago,2023-03-19,13,292.04776,294.4953,2.4475403,1
Santiago,2023-03-19,14,293.84564,294.6615,0.81585693,1
Santiago,2023-03-19,15,295.7052,294.77814,-0.927063,0
Santiago,2023-03-19,16,296.76593,294.62195,-2.143982,0
Santiago,2023-03-19,17,298.07166,294.52356,-3.5480957,0
Santiago,2023-03-19,18,298.6419,294.3969,-4.244995,0
Santiago,2023-03-19,19,298.2071,294.25836,-3.9487305,0
Santiago,2023-03-19,20,297.15424,293.96417,-3.1900635,0
Santiago,2023-03-19,21,296.32935,293.52908,-2.8002625,0
Santiago,2023-03-19,22,294.9068,292.9884,-1.918396,0
Santiago,2023-03-19,23,292.338,292.09076,-0.24725342,0
Santiago,2023-03-20,0,291.85553,291.29047,-0.5650635,0
Santiago,2023-03-20,1,290.9256,291.21985,0.2942505,1
Santiago,2023-03-20,2,289.9864,291.5904,1.6040039,1
Santiago,2023-03-20,3,289.0882,291.8321,2.7438965,1
Santiago,2023-03-20,4,288.45605,291.8452,3.3891602,1
Santiago,2023-03-20,5,287.3813,291.96088,4.57959,1
Santiago,2023-03-20,6,286.4773,292.14368,5.666382,1
Santiago,2023-03-20,7,285.8838,292.2574,6.373596,1
Santiago,2023-03-20,8,285.6383,292.2682,6.629883,1
Santiago,2023-03-20,9,285.39648,292.27844,6.881958,1
Santiago,2023-03-20,10,284.68555,292.24927,7.5637207,1
Santiago,2023-03-20,11,284.43378,292.22827,7.7944946,1
Santiago,2023-03-20,12,287.32477,292.0168,4.692047,1
Santiago,2023-03-20,13,290.4754,291.86395,1.3885498,1
Santiago,2023-03-20,14,291.84454,291.9104,0.06585693,1
Santiago,2023-03-20,15,293.09247,291.75397,-1.338501,0
Santiago,2023-03-20,16,293.9749,291.58148,-2.3934326,0
Santiago,2023-03-20,17,294.63788,291.6106,-3.0272827,0
Santiago,2023-03-20,18,294.81598,291.56104,-3.2549438,0
Santiago,2023-03-20,19,294.66962,291.45618,-3.21344,0
Santiago,2023-03-20,20,294.03473,291.34882,-2.685913,0
Santiago,2023-03-20,21,293.3474,291.063,-2.2844238,0
Santiago,2023-03-20,22,292.55463,290.72284,-1.8317871,0
Santiago,2023-03-20,23,290.16058,290.25128,0.09069824,1
Santiago,2023-03-21,0,289.6206,290.2313,0.61068726,1
Santiago,2023-03-21,1,289.14484,290.67737,1.5325317,1
Santiago,2023-03-21,2,287.39978,290.8341,3.4343262,1
Santiago,2023-03-21,3,286.72736,290.8128,4.085449,1
Santiago,2023-03-21,4,286.3294,290.68787,4.3584595,1
Santiago,2023-03-21,5,285.45294,290.57025,5.1173096,1
Santiago,2023-03-21,6,284.84387,290.50876,5.6648865,1
Santiago,2023-03-21,7,284.36902,290.60507,6.2360535,1
Santiago,2023-03-21,8,283.95013,290.73407,6.7839355,1
Santiago,2023-03-21,9,283.81976,290.79388,6.974121,1
Santiago,2023-03-21,10,283.7002,290.57404,6.8738403,1
Santiago,2023-03-21,11,283.3734,290.46945,7.096039,1
Santiago,2023-03-21,12,286.3318,290.727,4.3952026,1
Santiago,2023-03-21,13,289.13586,291.06134,1.9254761,1
Santiago,2023-03-21,14,290.62494,291.36057,0.7356262,1
Santiago,2023-03-21,15,293.0605,291.48938,-1.571106,0
Santiago,2023-03-21,16,294.4485,291.8023,-2.6461792,0
Santiago,2023-03-21,17,295.5304,292.11337,-3.4170227,0
Santiago,2023-03-21,18,296.58856,292.3472,-4.2413635,0
Santiago,2023-03-21,19,296.78418,292.62134,-4.162842,0
Santiago,2023-03-21,20,296.49622,292.5356,-3.9606018,0
Santiago,2023-03-21,21,295.23413,292.3205,-2.9136353,0
Santiago,2023-03-21,22,293.51263,291.97595,-1.5366821,0
Santiago,2023-03-21,23,291.028,291.39917,0.3711548,1
Santiago,2023-03-22,0,289.99573,291.0916,1.0958862,1
Santiago,2023-03-22,1,289.06824,291.08972,2.0214844,1
Santiago,2023-03-22,2,287.54193,291.23505,3.6931152,1
Santiago,2023-03-22,3,286.53406,291.44485,4.910797,1
Santiago,2023-03-22,4,285.54755,291.56577,6.018219,1
Santiago,2023-03-22,5,284.83728,291.65594,6.8186646,1
Santiago,2023-03-22,6,283.713,291.84204,8.129028,1
Santiago,2023-03-22,7,283.4494,292.06128,8.611877,1
Santiago,2023-03-22,8,282.80597,292.11755,9.311584,1
Santiago,2023-03-22,9,282.57727,292.15976,9.582489,1
Santiago,2023-03-22,10,282.52704,292.2544,9.727356,1
Santiago,2023-03-22,11,282.48425,292.5528,10.0685425,1
Santiago,2023-03-22,12,285.86517,292.72183,6.856659,1
Santiago,2023-03-22,13,290.72577,292.92395,2.1981812,1
Santiago,2023-03-22,14,293.08392,293.62637,0.54244995,1
Santiago,2023-03-22,15,295.2129,294.15845,-1.0544434,0
Santiago,2023-03-22,16,296.96643,294.31845,-2.6479797,0
Santiago,2023-03-22,17,297.94812,294.39343,-3.5546875,0
Santiago,2023-03-22,18,298.62738,294.34528,-4.2821045,0
Santiago,2023-03-22,19,298.6739,294.2343,-4.439575,0
Santiago,2023-03-22,20,298.1853,293.96283,-4.222473,0
Santiago,2023-03-22,21,297.05023,293.5296,-3.52063,0
Santiago,2023-03-22,22,294.72595,293.02197,-1.7039795,0
Santiago,2023-03-22,23,293.12256,292.41034,-0.71221924,0
Santiago,2023-03-23,0,291.5949,292.2241,0.6291809,1
Santiago,2023-03-23,1,290.0204,292.39493,2.3745422,1
Santiago,2023-03-23,2,288.1751,292.49365,4.3185425,1
Santiago,2023-03-23,3,286.7738,292.66504,5.8912354,1
Santiago,2023-03-23,4,285.55627,292.8805,7.3242188,1
Santiago,2023-03-23,5,284.78558,292.7683,7.982727,1
Santiago,2023-03-23,6,283.9162,292.59253,8.676331,1
Santiago,2023-03-23,7,283.31354,292.46957,9.156036,1
Santiago,2023-03-23,8,282.6551,292.4812,9.826111,1
Santiago,2023-03-23,9,281.78906,292.60388,10.814819,1
Santiago,2023-03-23,10,282.05615,293.1344,11.078247,1
Santiago,2023-03-23,11,281.74182,292.9826,11.240784,1
Santiago,2023-03-23,12,285.33636,292.8557,7.519348,1
Santiago,2023-03-23,13,289.9851,292.97607,2.9909668,1
Santiago,2023-03-23,14,292.08313,293.3589,1.2757568,1
Santiago,2023-03-23,15,294.6148,293.66205,-0.9527588,0
Santiago,2023-03-23,16,295.91315,293.94128,-1.9718628,0
Santiago,2023-03-23,17,296.9956,294.1223,-2.873291,0
